counter,start,storeDLT,storeKfrags,finish
0,2848,4213,155,85,194
10,4896,12349,113,63,115
7,3760,18923,116,70,106
2,5973,25829,115,69,124
5,5769,32810,111,63,106
18,6789,41803,111,66,110
4,13165,37988,145,95,113
12,12877,44685,120,65,114
19,38216,30003,630,443,147
3,43378,40795,114,120,131
1,45881,46154,113,63,171
16,39604,80480,112,61,193
8,45339,96295,117,58,236
9,49208,115990,110,60,147
13,50309,128111,159,110,119
15,56942,139907,113,64,106
17,30246,141011,114,60,113
6,58256,144039,111,66,106
11,51929,151546,110,68,115
14,46892,161758,110,63,144
