counter,start,storeDLT,storeKfrags,finish
13,1776,4035,111,65,113
0,2502,6684,111,73,113
1,2636,9486,112,71,116
15,2674,12617,127,68,105
5,8377,3885,112,78,106
3,8609,7127,115,70,119
14,7152,10585,109,59,105
4,6514,12882,110,65,112
2,3090,16967,115,66,113
11,9162,12550,108,68,113
6,18660,5868,123,69,109
12,12209,9290,112,62,103
9,10393,8522,115,59,105
18,2485,3895,113,75,103
17,2361,3885,118,61,107
10,4195,7510,111,68,113
16,4380,3835,109,66,109
7,4834,3844,111,59,104
8,2508,3326,134,63,110
19,2519,3649,112,67,113
