counter,start,storeDLT,storeKfrags,finish
13,1776,3448,119,74,106
0,2502,6026,118,67,106
1,2636,8713,110,67,118
15,2674,12055,119,73,132
5,8377,2662,116,60,109
3,8609,6461,114,86,106
14,7152,10107,117,65,125
4,6514,13552,111,62,106
2,3090,16369,122,91,107
11,9162,11915,112,59,105
6,18660,5261,110,75,114
12,12209,8422,116,79,112
9,10393,7966,112,65,116
18,2485,3460,169,64,104
17,2361,3326,110,66,114
10,4195,5931,109,59,116
16,4380,3278,111,66,114
7,4834,3294,113,67,104
8,2508,2875,111,61,107
19,2519,3203,109,68,108
