counter,start,storeDLT,storeKfrags,finish
0,2847,10293,133,71,110
2,3245,20349,123,70,103
3,2765,29447,114,67,118
6,3002,40046,113,66,110
5,22324,34342,110,68,105
1,22461,44664,110,91,111
8,32842,43730,113,61,113
12,41188,44911,112,84,112
4,39183,52027,111,65,115
10,38991,64098,110,70,112
11,38330,69370,109,67,105
14,34066,80724,121,62,117
13,32833,90293,115,72,107
7,31357,98460,111,65,110
17,29974,107941,109,65,117
9,37785,108594,135,62,108
15,105681,19611,110,67,110
16,102601,18789,112,67,108
18,86022,24655,113,67,108
19,36167,38640,110,68,114
