counter,start,storeDLT,storeKfrags,finish
0,2847,10979,120,69,105
2,3245,19780,110,65,108
3,2765,29890,114,64,110
6,3002,39816,110,62,106
5,22324,34562,110,64,118
1,22461,44448,114,68,109
8,32842,43614,129,64,105
12,41188,44350,109,65,120
4,39183,52570,118,61,104
10,38991,64433,114,65,105
11,38330,70700,112,65,116
14,34066,80500,110,68,114
13,32833,89750,109,71,112
7,31357,98898,121,63,106
17,29974,108723,113,62,106
9,37785,108374,110,64,113
15,105681,18496,110,60,104
16,102601,18574,112,59,110
18,86022,24873,114,95,109
19,36167,35634,128,59,104
