counter,start,storeDLT,storeKfrags,finish
0,2847,9962,113,69,112
2,3245,19672,118,68,104
3,2765,30989,137,67,104
6,3002,38581,109,59,110
5,22324,33995,115,67,109
1,22461,44218,111,64,118
8,32842,43497,111,77,109
12,41188,44460,120,65,116
4,39183,52675,109,59,105
10,38991,63189,111,66,111
11,38330,70811,111,70,121
14,34066,80279,117,62,107
13,32833,89639,108,68,112
7,31357,99227,126,69,105
17,29974,108611,117,64,108
9,37785,108264,135,71,108
15,105681,18808,113,72,116
16,102601,18344,116,65,111
18,86022,26342,111,72,111
19,36167,35856,110,63,111
