counter,start,storeDLT,storeKfrags,finish
0,2847,12304,111,59,107
2,3245,22232,111,88,112
3,2765,30543,111,76,113
6,3002,42372,121,78,106
5,22324,36783,111,70,114
1,22461,47238,114,68,113
8,32842,46287,112,62,109
12,41188,43028,117,60,105
4,39183,53483,113,76,119
10,38991,58516,111,69,110
11,38330,72324,110,64,107
14,34066,83098,112,71,104
13,32833,92454,114,68,113
7,31357,102031,116,61,114
17,29974,109959,118,76,104
9,37785,110955,111,60,120
15,105681,21947,120,66,107
16,102601,21079,117,64,115
18,86022,27557,112,69,118
19,36167,39434,113,67,111
