counter,start,storeDLT,storeKfrags,finish
0,2817,7875,124,66,108
3,3185,17656,112,62,106
1,3557,24726,125,65,103
6,2971,33192,114,65,104
2,11945,32582,111,65,106
14,35042,20515,110,60,102
15,38401,26367,115,68,106
7,31606,36305,111,72,104
9,32920,44045,126,61,108
8,36329,45561,120,65,106
5,34330,56703,115,61,106
10,33654,64962,121,66,106
11,31654,68396,115,69,105
16,30803,78572,112,63,138
4,28089,85600,111,68,105
12,20108,96282,119,60,106
18,49141,60766,111,72,112
13,81849,17686,129,69,110
19,67789,34642,120,88,185
17,54365,31261,116,86,122
