counter,start,storeDLT,storeKfrags,finish
0,2817,11105,111,68,109
3,3185,19208,110,61,104
1,3557,28268,116,63,102
6,2971,36964,125,88,115
2,11945,37490,129,65,103
14,35042,23539,111,62,104
15,38401,32044,116,71,107
7,31606,40113,112,84,105
9,32920,48678,116,66,104
8,36329,47164,136,64,105
5,34330,56475,139,78,106
10,33654,65737,113,64,111
11,31654,73946,115,73,115
16,30803,82531,121,62,112
4,28089,90616,110,80,117
12,20108,99359,117,107,142
18,49141,63058,111,72,119
13,81849,19382,130,74,122
19,67789,35336,195,91,165
17,54365,34333,121,69,111
