counter,start,storeDLT,storeKfrags,finish
0,2817,9992,110,83,107
3,3185,16553,119,68,104
1,3557,25048,122,67,103
6,2971,32286,130,64,113
2,11945,33798,117,61,104
14,35042,19513,125,68,117
15,38401,27915,121,72,113
7,31606,36511,111,64,108
9,32920,43929,125,69,109
8,36329,45112,126,80,106
5,34330,53794,118,64,108
10,33654,63511,113,71,117
11,31654,69060,111,67,114
16,30803,78791,115,67,107
4,28089,87152,117,65,113
12,20108,94608,118,69,106
18,49141,61811,117,63,103
13,81849,13980,128,71,114
19,67789,29939,240,84,138
17,54365,30507,137,70,108
