counter,start,storeDLT,storeKfrags,finish
0,2817,6312,117,62,105
3,3185,19776,111,76,107
1,3557,28162,111,63,110
6,2971,36631,111,71,126
2,11945,38045,117,67,102
14,35042,22980,111,65,105
15,38401,31590,110,64,106
7,31606,39788,113,69,113
9,32920,48343,115,68,103
8,36329,46895,122,100,110
5,34330,54574,120,69,110
10,33654,65626,172,74,112
11,31654,72495,110,67,104
16,30803,80027,115,67,107
4,28089,90390,117,71,119
12,20108,98913,121,60,109
18,49141,64170,120,62,108
13,81849,17562,123,68,122
19,67789,35449,160,91,109
17,54365,33933,113,60,104
