counter,start,storeDLT,storeKfrags,finish
0,2817,6421,113,64,104
3,3185,19882,124,63,104
1,3557,28600,115,94,103
6,2971,36739,122,79,105
2,11945,37705,111,68,107
14,35042,23085,112,69,112
15,38401,31375,114,63,109
7,31606,39568,126,60,102
9,32920,48451,113,66,107
8,36329,46780,110,78,129
5,34330,56598,113,62,119
10,33654,65067,113,69,111
11,31654,73606,113,67,106
16,30803,82747,113,68,109
4,28089,90508,117,68,114
12,20108,98802,110,64,103
18,49141,63607,118,89,121
13,81849,19033,121,75,124
19,67789,34777,115,100,134
17,54365,34603,127,76,123
