counter,start,storeDLT,storeKfrags,finish
0,2817,3449,111,64,107
3,3185,12281,113,59,103
1,3557,19683,121,69,102
6,2971,29616,111,63,105
2,11945,29830,112,62,103
14,35042,15312,113,72,105
15,38401,24144,111,67,109
7,31606,32738,110,66,109
9,32920,43048,111,63,107
8,36329,44320,112,66,105
5,34330,49379,113,69,116
10,33654,57932,110,69,116
11,31654,66835,110,67,104
16,30803,74448,116,61,107
4,28089,82576,119,64,105
12,20108,90923,162,89,138
18,49141,55000,115,64,107
13,81849,10819,113,67,124
19,67789,19424,112,66,109
17,54365,24627,109,104,144
