counter,start,storeDLT,storeKfrags,finish
0,2817,8651,114,74,105
3,3185,17092,118,61,103
1,3557,25495,114,68,114
6,2971,34068,113,63,105
2,11945,32906,111,74,106
14,35042,20295,112,81,103
15,38401,27469,117,62,115
7,31606,36850,120,70,110
9,32920,44483,111,70,106
8,36329,46340,109,63,115
5,34330,57045,139,65,104
10,33654,64524,110,67,111
11,31654,67393,121,79,107
16,30803,78357,109,66,115
4,28089,85818,116,66,103
12,20108,96167,111,66,107
18,49141,61557,116,74,112
13,81849,16705,120,66,131
19,67789,30400,112,71,108
17,54365,30973,110,62,107
