counter,start,storeDLT,storeKfrags,finish
0,2817,4277,111,68,118
3,3185,13059,109,68,102
1,3557,23270,115,70,107
6,2971,33738,112,69,112
2,11945,30853,115,67,108
14,35042,17161,114,79,107
15,38401,25030,119,66,104
7,31606,32961,116,66,105
9,32920,40782,140,82,104
8,36329,42623,112,65,106
5,34330,50245,110,69,111
10,33654,60038,112,63,104
11,31654,68729,109,67,105
16,30803,75223,112,65,114
4,28089,84031,114,65,104
12,20108,92349,111,70,103
18,49141,57976,111,66,111
13,81849,11951,118,64,144
19,67789,20811,126,74,134
17,54365,25750,138,66,109
