counter,start,storeDLT,storeKfrags,finish
0,2838,7210,126,70,123
1,2765,19903,111,63,108
5,1781,26483,119,60,105
3,11706,26983,113,66,104
2,20867,29165,113,60,104
14,23502,29593,111,66,107
19,22923,37795,111,62,116
10,26722,46703,110,65,102
6,23506,54974,110,65,121
9,30620,55056,111,69,108
16,28553,61564,110,66,119
8,24718,71427,117,73,108
7,29150,80630,110,67,118
4,27446,79900,110,64,103
11,25291,88479,109,67,109
18,56101,62470,111,77,102
17,53846,71483,110,67,110
15,81080,25656,126,67,104
13,61012,34145,111,72,107
12,44107,24175,112,68,105
