counter,start,storeDLT,storeKfrags,finish
0,2326,3338,35,115,86
1,2355,4491,25,37,17
9,2576,6178,21,19,25
2,6360,3274,45,284,285
5,2627,2819,137,310,208
3,2322,1820,76,29,30
4,2282,2941,41,158,302
8,4689,3521,113,256,387
7,3411,2605,100,721,520
6,2372,2954,368,128,16
