counter,start,storeDLT,storeKfrags,finish
0,1864,9384,112,67,109
1,2923,17804,112,93,101
5,20777,10582,169,59,107
3,18998,21828,111,66,104
8,17895,36160,113,68,102
2,16365,46557,116,63,110
7,16527,54990,111,63,106
6,11713,64439,111,67,105
11,12290,76565,110,65,104
4,8773,82736,109,63,102
9,13754,99442,112,65,105
14,6574,109839,110,66,103
10,6526,119847,118,70,102
15,49861,87337,111,66,105
16,61232,85643,111,67,113
13,82992,74728,117,60,101
17,106435,41540,120,64,102
12,100276,52597,114,60,103
19,85353,45074,118,67,100
18,79468,50207,116,69,104
