counter,start,storeDLT,storeKfrags,finish
0,1864,12731,112,67,109
1,2923,20863,118,68,108
5,20777,17596,113,61,103
3,18998,26389,111,65,101
8,17895,37043,110,66,106
2,16365,43770,111,65,106
7,16527,60329,117,66,118
6,11713,70328,112,67,110
11,12290,81786,116,64,101
4,8773,91137,111,66,104
9,13754,103110,110,66,106
14,6574,113172,127,68,109
10,6526,123844,110,71,109
15,49861,90458,110,68,106
16,61232,89885,116,78,103
13,82992,79459,112,64,107
17,106435,45418,120,63,115
12,100276,56156,111,61,102
19,85353,40388,112,71,109
18,79468,54533,126,73,102
