counter,start,storeDLT,storeKfrags,finish
0,1864,13390,116,66,102
1,2923,21323,111,82,105
5,20777,16152,110,66,110
3,18998,28494,110,59,102
8,17895,38265,111,62,106
2,16365,46440,111,62,101
7,16527,58886,110,69,105
6,11713,69549,110,66,103
11,12290,81895,109,64,108
4,8773,92368,111,68,125
9,13754,101556,118,68,104
14,6574,113302,111,62,107
10,6526,123737,111,65,112
15,49861,91682,112,62,102
16,61232,90769,112,66,177
13,82992,80579,116,68,109
17,106435,46315,118,66,105
12,100276,56973,111,64,119
19,85353,42943,115,63,103
18,79468,55315,114,64,103
