counter,start,storeDLT,storeKfrags,finish
0,1864,4259,114,63,111
1,2923,12283,112,65,112
5,20777,12915,140,61,101
3,18998,17390,109,61,103
8,17895,29251,110,63,107
2,16365,41321,123,59,109
7,16527,56897,118,62,104
6,11713,71436,109,66,105
11,12290,73900,117,59,103
4,8773,88591,112,64,104
9,13754,95332,110,71,105
14,6574,104160,131,63,101
10,6526,115612,112,61,105
15,49861,83698,111,63,105
16,61232,84993,109,59,102
13,82992,71456,111,66,102
17,106435,38640,134,63,103
12,100276,47484,114,63,108
19,85353,35631,109,63,102
18,79468,46985,115,63,103
