counter,start,storeDLT,storeKfrags,finish
0,1864,12621,114,64,106
1,2923,21112,113,66,101
5,20777,17486,113,65,104
3,18998,27057,114,66,110
8,17895,35598,116,74,104
2,16365,43987,111,72,103
7,16527,60558,111,70,109
6,11713,69884,114,74,106
11,12290,81670,111,67,103
4,8773,90814,110,68,101
9,13754,103340,112,63,102
14,6574,113957,110,63,108
10,6526,123295,118,66,105
15,49861,90002,110,69,103
16,61232,89778,118,65,109
13,82992,79570,121,60,103
17,106435,45309,117,63,107
12,100276,55594,111,68,106
19,85353,40496,123,60,104
18,79468,54423,112,73,109
