counter,start,storeDLT,storeKfrags,finish
0,2802,8054,115,73,111
16,3154,18025,114,72,109
6,2899,27203,115,59,108
8,2823,37475,140,68,110
14,13151,38730,114,71,107
4,22125,47906,111,64,103
7,33359,41372,111,64,104
1,33138,50142,112,66,106
3,42581,51266,114,61,103
2,40685,60592,112,69,111
11,42540,59950,110,69,112
15,40370,68351,113,62,112
5,38108,82558,114,64,111
13,40070,87399,110,60,104
19,37815,96492,120,58,105
12,37910,107984,125,58,106
18,47975,87905,111,63,118
10,48409,97165,108,66,108
17,102851,35887,127,65,104
9,112261,35531,111,66,115
