counter,start,storeDLT,storeKfrags,finish
6,2826,5558,112,66,129
1,4804,13185,114,63,114
2,7826,20419,111,70,105
0,8876,29003,123,60,106
4,5866,35800,109,66,121
13,3856,41062,114,67,115
9,16830,34662,110,66,127
7,23719,37612,109,60,117
12,36284,28430,111,58,102
3,34478,29347,114,65,105
5,31753,32896,110,59,101
8,34218,39308,111,65,108
11,32417,46864,109,62,122
16,28542,40883,122,65,105
17,31024,47743,112,60,103
10,29171,54336,113,65,120
15,27252,55931,114,82,119
19,45503,33326,115,64,108
18,44710,41641,112,64,105
14,4797,6463,115,73,112
