counter,start,storeDLT,storeKfrags,finish
0,2624,2078,112,63,106
1,2494,5605,119,64,103
5,2424,8583,108,60,101
9,5080,8605,116,79,102
15,7938,7139,109,67,102
12,9208,8525,120,79,110
2,8961,12088,110,67,104
13,7873,12861,110,60,105
14,8476,12994,108,66,101
3,11456,13034,110,64,102
11,14032,13581,110,62,112
6,14870,16154,109,68,101
8,14703,19003,110,62,115
18,13139,21829,112,69,114
7,13814,20473,109,60,103
4,12783,20779,117,64,104
10,14661,21482,113,60,103
19,23109,7606,111,72,102
16,2566,3779,109,66,113
17,5266,2956,111,68,103
