counter,start,storeDLT,storeKfrags,finish
0,2802,8388,114,68,106
16,3154,21074,121,68,112
6,2899,31249,112,73,118
8,2823,41053,111,68,117
14,13151,41839,118,68,109
4,22125,44117,119,63,110
7,33359,44365,111,66,114
1,33138,53926,109,74,109
3,42581,54277,119,60,106
2,40685,63926,111,65,106
11,42540,62946,122,72,110
15,40370,71569,110,67,109
5,38108,79751,117,64,104
13,40070,89963,114,65,109
19,37815,100397,110,65,112
12,37910,110943,111,102,117
18,47975,90797,113,69,106
10,48409,100501,114,65,105
17,102851,39001,110,74,106
9,112261,38174,111,67,105
