counter,start,storeDLT,storeKfrags,finish
0,2802,12166,111,60,104
16,3154,16058,113,66,105
6,2899,25691,111,65,105
8,2823,35067,111,66,111
14,13151,35072,108,61,111
4,22125,39685,110,67,110
7,33359,38703,112,85,109
1,33138,46815,122,65,116
3,42581,48031,109,71,106
2,40685,58479,111,68,114
11,42540,57268,115,62,104
15,40370,66129,119,64,109
5,38108,74617,114,83,108
13,40070,85838,111,73,103
19,37815,94594,116,64,111
12,37910,105806,114,63,108
18,47975,85349,109,62,103
10,48409,94938,115,65,109
17,102851,35314,111,66,133
9,112261,31968,118,70,118
