counter,start,storeDLT,storeKfrags,finish
0,2453,3672,66,73,111
2,2435,6854,45,44,97
1,2764,10418,15,17,8
9,8707,3439,29,18,30
4,9049,7287,17,19,9
6,8529,9652,19,30,42
3,5318,11882,46,38,31
5,5337,15534,53,108,62
8,12921,5439,31,34,19
7,2381,2961,90,192,426
