counter,start,storeDLT,storeKfrags,finish
0,2789,12597,111,75,102
1,2817,18924,118,69,103
2,2879,28796,113,66,105
4,3314,37152,112,63,106
5,3354,45489,115,66,103
15,20624,39099,116,64,110
13,20726,47588,114,66,108
18,20913,55871,111,68,109
3,46560,40633,113,62,104
8,38764,50676,114,63,104
16,38178,57563,115,61,106
19,37617,65048,131,79,126
11,33303,74311,124,64,108
12,53704,52604,110,65,113
14,54951,64316,111,69,106
7,52426,72173,149,65,103
6,48401,80811,110,66,111
17,46485,89024,113,69,126
9,47786,93094,110,66,103
10,83381,9733,113,77,110
