counter,start,storeDLT,storeKfrags,finish
0,2789,9487,119,58,101
1,2817,17702,111,66,116
2,2879,27017,119,70,103
4,3314,35362,110,59,111
5,3354,43940,114,62,111
15,20624,37127,109,96,104
13,20726,45807,120,63,103
18,20913,54186,176,60,104
3,46560,39177,110,64,129
8,38764,48334,110,67,110
16,38178,56361,118,60,102
19,37617,64378,176,69,106
11,33303,72631,114,63,102
12,53704,54306,115,68,108
14,54951,62759,111,63,133
7,52426,70518,114,69,105
6,48401,77922,111,72,106
17,46485,86255,111,64,103
9,47786,93980,113,69,106
10,83381,7746,127,61,103
