counter,start,storeDLT,storeKfrags,finish
0,2885,4197,171,64,102
3,2675,14753,111,70,104
8,2802,22770,112,94,102
1,13096,24401,112,64,104
2,13630,35057,111,72,103
5,30958,25162,112,66,107
4,30646,34878,112,68,102
12,30126,44181,112,71,105
10,26008,53328,111,63,114
7,37799,45088,119,76,119
9,31595,54317,120,59,105
16,26393,62728,115,65,106
6,61886,34937,110,61,104
14,62142,48566,115,75,105
15,50086,56228,112,68,111
18,67547,32838,117,59,105
17,53462,43081,114,63,105
11,46038,53423,111,69,106
13,44179,61592,121,68,105
19,2878,4787,116,63,107
