counter,start,storeDLT,storeKfrags,finish
0,2885,5361,112,60,103
3,2675,15514,111,63,116
8,2802,25210,112,64,103
1,13096,27114,113,59,113
2,13630,36260,110,84,104
5,30958,27399,174,60,103
4,30646,37049,110,91,104
12,30126,47864,113,66,102
10,26008,55785,110,66,103
7,37799,48200,118,64,102
9,31595,56089,111,65,105
16,26393,62857,110,63,103
6,61886,36918,121,73,102
14,62142,47008,114,71,113
15,50086,56683,113,64,106
18,67547,35988,173,65,104
17,53462,45863,113,67,114
11,46038,54658,112,66,107
13,44179,63801,113,63,105
19,2878,3800,126,60,105
