counter,start,storeDLT,storeKfrags,finish
0,2885,12503,109,67,111
3,2675,23022,111,65,108
8,2802,31469,114,67,105
1,13096,32108,110,60,102
2,13630,42717,110,66,109
5,30958,33842,110,67,102
4,30646,42266,109,63,102
12,30126,52760,111,63,105
10,26008,61971,156,95,104
7,37799,53308,112,65,107
9,31595,62431,113,68,104
16,26393,70885,114,70,105
6,61886,44206,115,65,106
14,62142,53685,115,68,104
15,50086,62458,119,63,101
18,67547,41249,113,64,103
17,53462,51418,111,60,102
11,46038,59881,111,71,107
13,44179,70356,118,68,104
19,2878,12197,128,61,105
