counter,start,storeDLT,storeKfrags,finish
0,2885,10166,114,60,104
3,2675,20733,111,66,106
8,2802,29184,110,64,103
1,13096,29556,116,68,103
2,13630,40360,131,67,107
5,30958,31334,112,61,108
4,30646,40771,113,65,104
12,30126,50196,113,66,109
10,26008,59554,113,66,107
7,37799,50116,110,68,105
9,31595,60092,111,61,103
16,26393,71323,119,67,103
6,61886,40988,114,61,103
14,62142,51570,109,64,119
15,50086,60238,110,62,103
18,67547,39685,112,63,102
17,53462,49068,111,69,120
11,46038,59223,110,72,112
13,44179,67806,110,64,114
19,2878,8637,112,60,106
