counter,start,storeDLT,storeKfrags,finish
0,2537,4900,127,64,108
18,5391,4562,109,71,122
2,5437,7868,111,65,130
8,2441,10380,112,71,105
5,8645,8031,126,79,107
17,8925,10374,110,67,121
1,8386,13412,110,59,102
14,6935,12965,114,69,109
3,5100,16069,122,64,104
16,10912,4697,111,66,112
12,8179,7472,117,70,121
4,4491,10940,117,65,111
6,2788,14823,112,66,110
15,13623,4515,121,80,107
13,7763,7667,110,69,114
7,2439,10624,116,69,107
9,13449,14051,112,61,111
19,12521,17145,118,63,107
10,5510,16123,112,61,102
11,11897,4622,110,65,113
