counter,start,storeDLT,storeKfrags,finish
0,1785,11017,119,74,119
1,11827,10723,118,71,113
4,10634,22890,146,71,109
3,10289,28645,115,84,108
8,10999,38314,120,70,110
17,9122,45769,114,72,120
2,10124,56151,130,71,107
7,9206,64230,124,68,109
15,9054,74063,115,63,109
10,4933,82029,117,68,108
11,59867,38146,120,69,115
5,86659,18435,127,70,115
19,85836,28052,114,74,132
6,78063,35885,115,71,110
18,48800,45999,118,73,123
14,42935,54860,128,70,112
9,38897,63807,115,70,114
13,21071,61859,119,67,110
16,30490,8104,115,67,109
12,29383,17042,125,68,112
