counter,start,storeDLT,storeKfrags,finish
0,1785,5918,116,63,107
1,11827,7606,127,79,113
4,10634,17739,116,78,113
3,10289,25939,124,64,115
8,10999,35109,120,69,135
17,9122,43912,117,61,115
2,10124,52908,137,69,121
7,9206,61585,117,72,121
15,9054,70854,127,71,111
10,4933,79847,123,85,114
11,59867,34885,120,75,127
5,86659,14752,117,70,109
19,85836,24826,120,63,112
6,78063,34273,118,69,127
18,48800,42797,117,67,115
14,42935,51637,118,63,123
9,38897,62269,123,73,112
13,21071,59791,114,72,109
16,30490,4695,118,68,109
12,29383,14914,121,65,111
