counter,start,storeDLT,storeKfrags,finish
0,1785,10318,116,71,113
1,11827,12246,116,87,109
4,10634,21137,120,66,112
3,10289,30535,126,66,109
8,10999,39602,116,68,108
17,9122,48533,119,77,119
2,10124,57095,119,65,116
7,9206,63564,123,81,108
15,9054,75473,134,68,107
10,4933,84342,180,66,109
11,59867,39052,121,78,115
5,86659,20549,115,73,113
19,85836,29462,118,71,119
6,78063,38422,118,67,129
18,48800,47544,121,76,129
14,42935,56151,121,69,115
9,38897,65140,120,70,109
13,21071,65023,119,83,124
16,30490,9520,120,76,117
12,29383,18468,118,77,117
