counter,start,storeDLT,storeKfrags,finish
0,1785,9966,121,71,118
1,11827,11307,116,65,109
4,10634,21964,114,71,110
3,10289,28828,115,70,110
8,10999,38670,118,65,113
17,9122,47360,116,80,114
2,10124,56512,119,70,111
7,9206,64039,119,73,109
15,9054,74422,116,63,118
10,4933,83274,118,78,114
11,59867,38491,116,74,113
5,86659,16952,123,67,115
19,85836,28285,145,78,107
6,78063,37256,119,75,113
18,48800,46235,126,80,111
14,42935,55215,119,70,111
9,38897,63168,121,73,109
13,21071,63344,180,63,112
16,30490,8452,137,69,118
12,29383,17396,118,71,116
