counter,start,storeDLT,storeKfrags,finish
0,1785,5772,118,71,112
1,11827,9774,116,70,108
4,10634,22068,117,62,114
3,10289,28184,120,66,108
8,10999,37359,131,72,112
17,9122,46302,125,66,114
2,10124,54854,114,94,112
7,9206,67578,125,70,108
15,9054,73088,126,69,117
10,4933,81079,116,68,108
11,59867,37163,118,72,111
5,86659,17226,120,72,109
19,85836,27073,118,73,122
6,78063,35943,115,73,119
18,48800,45304,125,78,112
14,42935,54917,121,67,114
9,38897,62384,119,68,117
13,21071,61439,119,70,116
16,30490,7036,117,68,127
12,29383,16462,117,68,107
