counter,start,storeDLT,storeKfrags,finish
0,1785,6652,114,71,109
1,11827,8829,115,70,113
4,10634,14974,120,73,117
3,10289,27118,125,73,110
8,10999,36060,120,67,111
17,9122,44383,119,71,143
2,10124,54004,129,102,113
7,9206,62634,126,65,110
15,9054,71915,114,74,112
10,4933,80879,120,64,112
11,59867,34991,115,73,113
5,86659,20792,120,70,107
19,85836,25876,119,74,129
6,78063,34630,120,100,120
18,48800,43750,139,69,117
14,42935,52834,115,71,112
9,38897,60619,123,69,112
13,21071,60492,120,81,130
16,30490,5975,126,74,112
12,29383,14671,117,67,109
