counter,start,storeDLT,storeKfrags,finish
0,1785,7848,116,63,106
1,11827,12722,119,69,121
4,10634,21251,115,68,110
3,10289,31013,117,68,113
8,10999,40080,117,69,129
17,9122,48907,114,72,122
2,10124,57936,130,71,147
7,9206,65004,115,67,109
15,9054,75836,120,75,118
10,4933,84818,127,118,118
11,59867,39466,130,69,114
5,86659,20092,120,67,107
19,85836,29936,119,69,110
6,78063,38777,125,70,112
18,48800,47778,119,70,123
14,42935,56744,113,64,113
9,38897,65364,118,78,109
13,21071,65374,127,68,110
16,30490,9875,113,70,108
12,29383,18822,118,65,118
