counter,start,storeDLT,storeKfrags,finish
0,2303,4768,31,28,20
8,2306,5405,132,145,76
4,2373,7176,49,47,8
7,2662,7660,100,93,53
2,2749,10047,18,15,5
1,10361,2628,43,83,280
5,9740,3410,52,290,19
6,2302,3449,27,241,32
9,2270,3218,13,18,5
3,2345,2636,49,165,29
