counter,start,storeDLT,storeKfrags,finish
0,1137,1269,9,6,13,12
1,1302,1152,19,79,168,65
3,1119,2809,10,9,11,11
18,1047,3535,10,17,26,7
4,2208,3667,13,15,25,9
15,2249,2958,9,10,9,8
9,2248,4226,6,8,9,5
5,2277,3566,11,14,24,4
2,3354,2474,12,15,29,18
10,3087,2736,7,10,22,5
12,3023,2495,16,14,15,5
16,2703,1346,21,31,72,49
6,1600,1698,16,14,21,6
8,1270,1049,8,8,25,12
7,1144,1084,13,12,17,6
11,1520,1422,5,5,9,5
19,1128,1484,60,119,59,13
14,1138,1125,18,32,10,6
17,1148,1371,6,8,8,4
13,1153,1284,6,5,9,4
