counter,start,storeDLT,storeKfrags,finish
0,1137,1216,12,5,15,14
1,1302,2401,28,11,30,21
18,1047,2325,13,18,20,11
3,1119,3204,12,8,17,11
4,2208,3829,5,8,10,10
9,2248,3936,6,18,22,5
5,2277,3492,30,18,46,10
15,2249,4108,10,6,24,13
12,3023,2693,9,8,18,17
2,3354,3848,6,13,13,9
10,3087,3960,12,7,10,5
16,2703,1284,5,8,13,5
6,1600,1769,12,7,8,5
8,1270,1347,15,16,13,7
7,1144,1110,9,10,25,11
11,1520,1249,5,8,16,6
19,1128,1460,32,67,119,23
14,1138,1137,14,24,12,6
17,1148,1273,8,8,9,6
13,1153,1263,6,5,7,5
