counter,start,storeDLT,storeKfrags,finish
0,2654,6478,123,74,111
3,2522,10041,109,68,110
13,2650,14354,110,66,104
1,2585,18560,137,73,105
4,2670,22713,113,69,106
12,22508,8123,115,71,106
18,21760,10887,109,66,111
5,18648,13947,110,59,103
2,23773,18410,110,64,121
9,18695,24402,117,67,110
8,23713,28826,110,65,114
11,14327,32248,112,68,108
7,11194,37258,123,76,115
6,7672,40661,117,77,126
16,11214,44779,110,66,114
15,6671,50888,192,63,110
17,10523,53835,188,59,104
19,39053,6101,111,66,111
14,31911,10343,156,70,111
10,12427,14663,121,64,107
