counter,start,storeDLT,storeKfrags,finish
0,2848,11445,121,63,109
10,4896,16275,113,67,106
7,3760,22949,121,61,123
2,5973,29156,111,64,111
18,6789,36012,121,63,106
5,5769,40058,127,65,111
4,13165,42826,125,74,104
12,12877,48370,123,63,112
19,38216,33624,123,64,119
3,43378,40475,111,66,115
1,45881,58552,116,223,268
16,39604,89244,113,69,184
8,45339,113643,117,62,326
9,49208,137587,210,79,115
17,30246,130805,109,63,108
6,58256,134114,115,62,111
13,50309,138481,110,79,113
15,56942,151292,115,65,152
11,51929,156280,113,69,117
14,46892,158404,116,71,163
