counter,start,storeDLT,storeKfrags,finish
0,2848,10420,126,65,104
10,4896,21112,177,60,106
7,3760,25408,119,66,133
2,5973,32276,111,66,108
18,6789,37224,119,69,113
5,5769,41729,111,67,105
4,13165,44833,110,66,118
12,12877,50845,113,72,109
19,38216,36702,115,81,165
3,43378,45466,112,61,138
1,45881,67758,113,63,198
16,39604,93738,112,61,186
8,45339,119868,114,78,213
9,49208,137814,155,111,120
17,30246,124337,120,74,110
6,58256,126690,131,71,151
13,50309,147767,114,82,112
15,56942,151310,111,64,118
14,46892,152833,127,64,105
11,51929,157936,110,69,113
