counter,start,storeDLT,storeKfrags,finish
0,2848,10981,112,62,109
10,4896,16496,172,72,110
7,3760,23180,118,65,103
2,5973,29375,119,69,110
18,6789,35788,110,60,103
5,5769,39835,111,67,118
4,13165,43044,110,68,117
12,12877,48599,119,86,106
19,38216,32910,116,65,163
3,43378,43492,110,63,110
1,45881,59499,112,60,129
16,39604,82971,109,59,297
8,45339,112576,130,77,114
9,49208,136351,295,453,407
17,30246,131037,119,84,113
13,50309,138686,112,65,107
6,58256,144680,121,79,105
15,56942,151605,109,68,112
14,46892,157829,115,62,107
11,51929,169567,109,66,212
