counter,start,storeDLT,storeKfrags,finish
0,4242,3345,116,86,145
8,5044,21535,119,68,110
3,4177,28570,128,78,107
4,15591,27413,117,111,142
5,15792,35957,115,66,110
1,16483,44518,122,71,106
10,25172,46449,115,74,106
13,35272,45893,116,68,114
19,37335,54101,118,68,119
7,27300,61887,119,64,109
2,38644,71393,118,67,109
12,51892,53075,152,1077,111
14,47751,63231,114,69,123
16,45497,71671,179,68,108
9,47600,82042,118,64,107
6,49551,79769,119,78,108
18,78813,54065,255,83,119
11,74962,61232,115,83,137
15,76803,22278,119,78,128
17,9577,4131,122,95,110
