counter,start,storeDLT,storeKfrags,finish
0,4242,12041,116,77,121
8,5044,26384,148,160,106
3,4177,35565,132,75,110
4,15591,34706,116,68,106
5,15792,43265,121,71,114
1,16483,52730,124,70,106
10,25172,54978,123,67,109
13,35272,54338,114,68,117
19,37335,56453,118,65,107
7,27300,69443,117,74,121
2,38644,79113,119,75,109
12,51892,61346,122,61,108
14,47751,71313,115,70,115
16,45497,79263,120,69,120
9,47600,88681,116,68,113
6,49551,88299,114,70,107
18,78813,63433,116,86,129
11,74962,70195,124,78,107
15,76803,30410,118,61,106
17,9577,11175,117,62,106
