counter,start,storeDLT,storeKfrags,finish
0,4242,3899,156,900,110
8,5044,14389,263,805,124
3,4177,29247,115,66,128
4,15591,26872,116,75,109
5,15792,35809,119,66,108
1,16483,47924,207,62,106
10,25172,47422,114,64,108
13,35272,46793,113,69,118
19,37335,52350,120,78,130
7,27300,62115,116,69,129
2,38644,70195,121,71,108
12,51892,54296,124,194,117
14,47751,63946,123,67,121
16,45497,73250,117,68,124
9,47600,80469,127,68,107
6,49551,80633,117,72,123
18,78813,54496,117,70,143
11,74962,62108,123,65,108
15,76803,23043,125,66,110
17,9577,3820,115,69,112
