counter,start,storeDLT,storeKfrags,finish
0,4242,10983,124,65,109
8,5044,24048,126,71,106
3,4177,33324,115,67,106
4,15591,33389,115,64,109
5,15792,42089,122,65,107
1,16483,52423,121,63,123
10,25172,53541,120,65,119
13,35272,51742,131,68,113
19,37335,61048,117,70,126
7,27300,68243,118,84,107
2,38644,76762,120,68,120
12,51892,58115,114,65,106
14,47751,69116,115,70,107
16,45497,78189,115,67,110
9,47600,85120,116,70,107
6,49551,85750,211,78,107
18,78813,60559,125,69,110
11,74962,68672,123,69,110
15,76803,26281,123,79,200
17,9577,10938,117,73,123
