counter,start,storeDLT,storeKfrags,finish
0,4242,10481,115,69,114
8,5044,18286,116,64,109
3,4177,30793,114,66,106
4,15591,27717,136,79,107
5,15792,41511,122,69,115
1,16483,49352,128,78,111
10,25172,51887,126,64,107
13,35272,50209,114,66,116
19,37335,52927,115,72,110
7,27300,65854,125,74,109
2,38644,74828,116,76,107
12,51892,61691,117,68,111
14,47751,67449,120,66,110
16,45497,76550,114,67,107
9,47600,84530,119,75,107
6,49551,83916,125,77,109
18,78813,58698,116,75,120
11,74962,66859,120,71,108
15,76803,25406,116,68,110
17,9577,6554,116,215,110
