counter,start,storeDLT,storeKfrags,finish
0,2901,13492,110,66,108
1,11331,13181,111,63,106
17,10682,17941,124,60,131
10,10912,36090,118,67,114
3,10343,45851,110,61,104
2,9530,57046,141,59,103
5,7835,66834,115,66,114
4,25799,57117,116,75,106
6,59225,28731,113,70,105
7,59937,38884,110,69,112
12,53241,50073,119,66,112
18,48111,60789,109,67,110
15,46767,56700,110,67,114
14,40949,69605,109,66,106
19,44780,79007,121,68,105
8,31789,90095,111,68,110
11,39892,101118,111,80,113
13,27225,112092,116,61,105
9,23460,121619,110,64,104
16,67800,12414,116,71,107
