counter,start,storeDLT,storeKfrags,finish
0,2901,11938,112,66,112
1,11331,12858,114,59,110
17,10682,19834,111,67,117
10,10912,34744,127,66,106
3,10343,45310,124,64,104
2,9530,55622,119,64,104
5,7835,65398,115,59,103
4,25799,55550,111,68,116
6,59225,27406,110,61,105
7,59937,38211,110,73,103
12,53241,48706,110,68,111
18,48111,59459,110,68,108
15,46767,58685,118,63,106
14,40949,67262,113,71,105
19,44780,75755,130,68,104
8,31789,87418,111,58,105
11,39892,99885,112,66,112
13,27225,110430,110,62,105
9,23460,121260,112,69,127
16,67800,11417,113,61,104
