counter,start,storeDLT,storeKfrags,finish
0,2901,10357,112,63,108
1,11331,7292,116,63,105
17,10682,23946,119,82,107
10,10912,30175,112,94,103
3,10343,42173,111,72,112
2,9530,52792,111,66,106
5,7835,63955,115,62,104
4,25799,50654,113,69,104
6,59225,23265,111,70,105
7,59937,33992,117,76,104
12,53241,45683,112,66,105
18,48111,56436,121,61,105
15,46767,54884,115,69,115
14,40949,65034,111,65,113
19,44780,76427,118,60,107
8,31789,83525,113,68,113
11,39892,96732,113,70,111
13,27225,106629,123,63,114
9,23460,118000,109,68,116
16,67800,5383,118,64,106
