counter,start,storeDLT,storeKfrags,finish
0,2901,4468,119,67,117
1,11331,4740,110,65,103
17,10682,15122,115,58,111
10,10912,27513,111,62,105
3,10343,37834,112,69,112
2,9530,49101,112,62,106
5,7835,58515,110,66,108
4,25799,50982,113,74,107
6,59225,21972,110,63,120
7,59937,28872,116,68,117
12,53241,41604,125,75,104
18,48111,52889,112,63,103
15,46767,58908,125,65,103
14,40949,60903,110,60,105
19,44780,77316,111,65,110
8,31789,82748,122,64,107
11,39892,92841,110,65,129
13,27225,104055,113,78,106
9,23460,113882,111,65,112
16,67800,7242,128,63,125
