counter,start,storeDLT,storeKfrags,finish
0,2901,4816,109,67,111
1,11331,8700,110,65,103
17,10682,14244,115,64,121
10,10912,30868,115,60,113
3,10343,37719,111,72,106
2,9530,52577,114,58,104
5,7835,60494,127,73,109
4,25799,57112,119,74,105
6,59225,20657,112,63,109
7,59937,31100,111,62,115
12,53241,43266,112,65,119
18,48111,54995,112,66,120
15,46767,50882,111,66,106
14,40949,62585,112,71,114
19,44780,71505,125,66,125
8,31789,88535,116,69,114
11,39892,93954,111,67,105
13,27225,108515,111,66,106
9,23460,116108,110,69,124
16,67800,9465,124,58,104
