counter,start,storeDLT,storeKfrags,finish
0,2901,6274,118,70,112
1,11331,9476,120,65,102
17,10682,21493,112,67,110
10,10912,30978,114,66,106
3,10343,38833,111,66,111
2,9530,52246,109,64,114
5,7835,60613,126,66,107
4,25799,56772,115,79,110
6,59225,21527,111,62,102
7,59937,30765,114,67,131
12,53241,43380,117,71,106
18,48111,54650,114,74,115
15,46767,50769,111,67,109
14,40949,62694,128,73,103
19,44780,71277,122,61,121
8,31789,88309,115,68,110
11,39892,93624,109,65,118
13,27225,107746,130,63,105
9,23460,116219,112,77,110
16,67800,9362,122,78,106
