counter,start,storeDLT,storeKfrags,finish
0,2867,9408,115,61,102
8,2815,23287,110,60,102
5,2953,34438,110,68,113
19,23756,28208,114,62,121
2,24219,38765,111,65,102
12,35551,38486,115,70,103
1,35376,49006,111,65,105
18,34004,57546,112,62,104
4,31907,70155,113,72,118
10,31889,78582,113,64,103
9,32348,83609,114,69,101
3,32018,101792,114,62,109
13,23335,112287,110,62,103
16,23955,122859,125,60,101
6,38940,100084,112,65,102
7,111370,24870,109,59,104
17,97370,35209,115,60,103
15,88894,33195,109,63,109
11,68741,44519,110,64,107
14,47865,54713,118,63,102
