counter,start,storeDLT,storeKfrags,finish
0,2867,8177,122,77,101
8,2815,18809,111,64,100
5,2953,29094,111,65,104
19,23756,25198,115,65,114
2,24219,36322,111,65,111
12,35551,34781,110,66,107
1,35376,49556,115,60,107
18,34004,59988,112,62,102
4,31907,66263,111,66,110
10,31889,76366,194,60,101
9,32348,88829,111,73,102
3,32018,99556,110,65,103
13,23335,110288,122,78,105
16,23955,120753,118,61,104
6,38940,93446,109,74,105
7,111370,22891,110,66,107
17,97370,34089,116,75,107
15,88894,31867,118,65,104
11,68741,41411,111,68,105
14,47865,53497,109,68,102
