counter,start,storeDLT,storeKfrags,finish
0,2867,7397,115,62,105
8,2815,20245,111,61,105
5,2953,27898,111,64,101
19,23756,25651,111,66,110
2,24219,36541,112,63,103
12,35551,35225,116,61,103
1,35376,49778,110,68,106
18,34004,60223,118,60,101
4,31907,67490,122,65,103
10,31889,76824,115,63,106
9,32348,88280,115,64,107
3,32018,98785,115,72,102
13,23335,110171,118,80,116
16,23955,117751,111,67,108
6,38940,93336,109,66,109
7,111370,23104,118,70,102
17,97370,33096,120,69,102
15,88894,32418,114,66,101
11,68741,42858,112,65,107
14,47865,52821,112,64,103
