counter,start,storeDLT,storeKfrags,finish
0,2867,9067,116,66,109
8,2815,23069,110,62,101
5,2953,34758,118,63,105
19,23756,28763,113,65,105
2,24219,39435,111,65,110
12,35551,37399,112,72,112
1,35376,48886,115,63,102
18,34004,57882,111,65,102
4,31907,70808,110,60,102
10,31889,79365,111,62,103
9,32348,89722,113,67,105
3,32018,102459,117,59,102
13,23335,113181,115,69,106
16,23955,123426,109,61,107
6,38940,100756,132,72,103
7,111370,25411,112,64,106
17,97370,35543,116,61,107
15,88894,34415,115,62,104
11,68741,44966,115,68,106
14,47865,55042,170,63,105
